LONGITUDE,LATITUDE,DIS_LAKE,DIS_MAJOR_RIVER,DIS_OCEAN,PRECI_AVG,TEMP_AVG
2,24,716186.4,1652862.0,1260032.0,23.657758655172415,27.24999965517242
144,-25,980534.5,5906624.0,566861.3,429.2439655172414,23.09382206896552
-67,-37,644827.0,666989.1,436996.2,641.7422379310345,16.065086206896556
114,64,1643990.0,1759681.0,1852324.0,275.8793103448276,-10.33067531034483
125,-20,453292.9,4103543.0,292218.2,599.8077551724139,27.332758965517247
124,-20,533837.1,4041227.0,231787.3,609.4672413793104,26.794108965517243
33,-10,77281.5,2085514.0,651768.7,1560.445689655172,19.22571862068965
-90,53,507683.4,1210769.0,1355169.0,560.2827586206897,-2.296910931034483
144,-22,926085.8,5732330.0,335415.0,443.2112068965517,24.60725620689655
-89,53,501177.7,1216439.0,1294966.0,543.5387931034483,-1.7562499689655173
6,21,283985.9,2168457.0,1387344.0,46.259482758620685,26.163289999999996
8,49,727332.5,20209.1,362723.4,703.8344827586209,10.122916724137934
49,46,435211.1,80574.2,723460.9,188.69224137931033,9.770833482758619
3,24,616339.8,1713464.0,1247169.0,31.031896551724138,26.50301793103448
4,24,518194.5,1778227.0,1189734.0,43.234482758620686,25.257039655172413
5,24,421246.4,1846713.0,1134683.0,45.667241724137924,24.22866413793103
6,24,329165.8,1918453.0,1083156.0,38.12931034482759,23.186494827586206
65,65,951858.1,2360226.0,1175358.0,463.14224137931024,-4.580387965517241
179,65,3583846.0,2517924.0,1208272.0,379.65948275862064,-6.23369248275862
145,-21,1004204.0,5767696.0,185946.4,584.7560344827588,23.52988517241379
102,48,261560.3,1751678.0,1545891.0,282.8836206896551,-1.9024425517241381
24,-18,269249.4,1707760.0,1072102.0,582.3387931034482,22.941954137931027
90,47,102103.3,2338561.0,2287586.0,170.875,-6.44683896551724
18,-25,1133389.0,2131444.0,378303.3,185.97672413793106,21.99468551724138
8,22,54581.2,2223398.0,1213161.0,29.351724482758616,23.97406655172414
111,63,1470156.0,1754806.0,1940471.0,343.8112068965517,-7.507112068965515
7,22,159323.5,2151617.0,1248048.0,39.27844827586207,24.34877793103448
-120,59,578874.4,1461933.0,730759.4,410.9405137931034,-2.3014368172413793
122,61,1422808.0,1289353.0,1333184.0,311.38620689655176,-8.284841827586206
19,-25,1056231.0,2162998.0,479675.4,198.60086206896548,22.248993448275858
151,63,2344161.0,1296004.0,834923.6,313.19224137931036,-13.538217931034483
145,-20,994810.4,5715630.0,105811.6,608.5051724137932,22.70423793103448
112,64,1591235.0,1813108.0,1938994.0,303.243103448276,-10.214080103448271
2,23,692584.7,1745968.0,1364024.0,30.073275862068968,27.290158965517236
3,23,589056.5,1803418.0,1339159.0,38.79137931034482,27.104668965517238
4,23,485911.4,1865031.0,1284320.0,46.246551724137944,25.499712758620692
5,23,383546.8,1930410.0,1230224.0,47.842241379310344,21.23261448275862
6,23,282878.9,1999183.0,1182889.0,43.77844827586206,21.07758655172414
98,50,108852.1,1973156.0,1894149.0,250.48706896551727,-8.518175379310346
-117,59,710120.0,1470653.0,882904.0,388.2060413793104,-2.8817528999999995
21,6,868295.2,1594538.0,1254324.0,1376.3310344827585,24.729884482758617
100,50,6479.5,1843130.0,1783552.0,287.7844827586207,-5.217816103448277
133,-16,426119.6,4399393.0,219584.8,859.1267206896554,27.04367724137932
92,37,242612.1,1473425.0,1551518.0,45.24655172413792,4.242385137931033
-8,5,98103.6,2454724.0,110503.2,2094.6939655172405,25.700646206896554
144,-21,901692.9,5677135.0,255969.1,499.48706896551715,23.439582758620684
-133,69,1046838.0,2617229.0,1097822.0,170.4293103448276,-9.514799034482758
93,46,94651.3,2107589.0,2057668.0,117.55689620689655,-2.6222701172413796
13,-18,1394964.0,1274829.0,173111.1,259.53276206896555,21.38965482758621
2,22,683163.2,1841018.0,1468992.0,41.175000000000004,28.059841379310342
3,22,578393.7,1895564.0,1433346.0,43.988793034482754,27.47844827586208
4,22,473624.4,1954247.0,1378453.0,47.31896551724139,25.730171724137932
5,22,368855.6,2016706.0,1328118.0,47.571551724137926,23.283548965517237
19,-28,1305604.0,2479193.0,326200.2,138.59827586206896,20.45258586206896
-79,72,2255437.0,2887314.0,1234558.0,199.17931034482757,-18.188505862068965
-113,59,897108.8,1520310.0,1093646.0,352.90431034482754,-2.0106321482758625
15,3,525613.6,1067373.0,593979.5,1530.879310344828,24.34152344827587
-59,-2,755124.8,159712.1,657276.9,2188.7741379310346,27.089798620689663
63,65,906407.1,2310664.0,1089279.0,432.375,-5.0735632068965515
64,65,927936.8,2334828.0,1132291.0,442.7293103448277,-4.896120724137931
-173,66,3969531.0,2903331.0,1525269.0,308.2387862068965,-8.67694
-91,48,86602.5,659819.6,1359748.0,620.5758586206896,1.5499281137931034
146,-29,620071.2,6315170.0,651426.0,369.20258620689657,21.280818965517234
19,1,280931.3,1020934.0,1002451.0,1514.456034482759,24.97478482758621
28,-13,150919.7,1727268.0,1011891.0,1206.2956896551723,20.75351965517241
22,-11,597031.0,1083588.0,906162.6,1356.2370689655172,23.837859310344825
-60,-25,755891.0,350512.7,917449.8,1018.3060344827586,22.780962758620692
3,21,588358.4,1989596.0,1527493.0,54.16034482758621,27.33261482758621
4,21,485796.8,2045557.0,1474791.0,47.80258620689655,26.83002931034483
5,21,384308.3,2105281.0,1427879.0,45.89827586206895,26.233189655172406
120,54,640394.7,667921.8,1267659.0,419.8370689655171,-6.596623517241379
33,8,471015.2,2599199.0,994511.0,847.5905137931036,27.98132241379311
-59,-18,852969.9,848809.0,1191216.0,1063.6965517241379,26.34238448275862
-133,54,328821.1,1120430.0,7647.79,2482.4068965517245,7.912356310344828
-178,66,3749700.0,2682418.0,1386010.0,422.0422413793104,-9.318893896551725
133,-15,515224.7,4333672.0,205542.9,954.4741379310345,26.96623551724138
3,20,617018.2,2085257.0,1536707.0,75.5853451724138,27.00617689655173
4,20,519456.6,2138691.0,1538183.0,55.58189620689656,27.640516896551723
5,20,425312.2,2195857.0,1529138.0,51.72327586206896,27.276866896551724
109,64,1524849.0,1903635.0,2072730.0,315.93879310344835,-9.005962482758619
110,64,1545170.0,1872168.0,2027708.0,316.205175862069,-9.678160896551724
111,64,1567325.0,1841969.0,1983116.0,312.1767206896552,-9.763362137931034
-54,-7,1225141.0,462812.7,518595.3,1918.2370689655172,25.733548965517244
45,65,764060.3,2128927.0,372518.7,468.0439655172413,-0.36300285862068965
29,29,706449.9,1638005.0,151257.8,39.88793172413793,20.83627793103448
-58,1,399623.9,465373.9,405158.7,2002.3422413793103,26.97370655172414
91,45,43847.5,2111051.0,2185672.0,124.33620724137933,3.090517196551724
-88,50,170788.0,899943.7,1154620.0,713.2672379310344,0.20897985862068968
-61,-7,1348372.0,315938.7,1024365.0,2358.3913793103447,26.60668103448276
-72,-47,7757.75,1751981.0,165075.8,388.8853448275862,5.986637896551724
12,-5,599750.2,113798.8,85208.5,1300.2379310344827,25.13304620689655
-104,56,925442.6,1521240.0,1468318.0,540.0758620689655,-1.9729166448275866
-165,62,651934.6,3086348.0,457650.7,357.13965517241377,-1.9829022862068966
-91,49,147011.5,764125.9,1354137.0,704.1146586206895,1.077226996551724
-166,65,954315.5,3253630.0,792895.5,312.09827586206893,-4.552227068965518
138,-32,472339.1,5942465.0,132850.2,279.9051724137931,17.872629655172418
-136,68,944838.7,2560366.0,962060.8,235.47931034482758,-8.76206896551724
44,65,718860.0,2133936.0,344806.4,452.7827551724137,-0.4382902586206896
48,65,901647.4,2122715.0,472792.1,566.9594793103449,-1.4375718344827588
-73,0,1324593.0,427688.2,643163.3,1819.7706896551726,22.050287931034482
-68,50,114459.4,477411.6,68035.14,1037.225003448276,-1.4113505896551721
-106,54,715895.9,1280626.0,1268020.0,478.57672413793114,0.1532327724137931
97,49,213589.0,2067054.0,1897479.0,207.23706896551718,-7.758692586206897
115,60,1284899.0,1363126.0,1634737.0,385.0293137931035,-6.064726999999999
22,-27,1034554.0,2435902.0,639526.9,273.530172413793,21.66997172413793
-19,64,1274526.0,1788923.0,91179.5,993.9974172413793,-0.9765086206896553
-60,-20,740460.9,763161.8,1066449.0,938.3956896551724,26.19008586206897
-146,60,587719.4,2113409.0,10398.96,2019.0724137931034,-1.7094827379310344
-94,54,614873.8,1337840.0,1629660.0,521.0698275862069,-1.6696839310344833
134,-15,487566.1,4423165.0,98429.92,891.0491344827586,27.391810000000007
-54,-28,576087.7,89572.17,406279.0,1781.4836206896557,18.298633793103445
28,-12,133291.5,1654832.0,1112283.0,1122.735344827586,20.911279310344828
140,64,2187686.0,1250783.0,1170171.0,233.3422413793103,-16.770475172413793
93,33,358197.9,1180488.0,1142683.0,412.77327586206894,-3.87255748275862
110,62,1348249.0,1705870.0,1952727.0,332.6698275862069,-7.036637862068964
99,51,54919.7,1897990.0,1900359.0,272.0362068965517,-8.511350551724137
-58,-5,1023624.0,161623.4,626567.3,2119.161206896552,27.361134827586202
93,47,7835.1,2186423.0,2085215.0,140.61724137931037,1.1423851103448277
124,60,1349222.0,1155998.0,1183070.0,327.54655172413794,-8.725358862068965
112,63,1496419.0,1723519.0,1893910.0,337.65861724137926,-8.215804655172413
117,-30,2891.3,4708881.0,241611.9,291.85086206896557,19.057758275862064
141,-3,1915923.0,4627240.0,16021.3,2444.4862068965517,25.67126379310345
-70,-31,590965.7,833860.6,179389.2,132.19224137931033,2.885560344827586
-66,5,339386.8,373944.9,506851.6,2587.4879310344836,18.36242827586207
55,20,839892.1,1293058.0,245012.7,74.3543103448276,27.778376206896564
-161,55,296694.5,2652929.0,4887.49,1238.1569,3.3242816551724137
149,60,2019217.0,958474.9,616753.5,442.59224482758617,-8.559554724137932
-59,-23,904411.6,467901.4,998068.5,1239.009482758621,24.321911379310343
-161,61,439562.8,2849456.0,319269.8,374.10344827586215,-0.9647987896551725
-6,29,785979.8,827535.1,444007.4,85.86206896551724,19.211423103448276
88,48,150255.0,2523275.0,2457446.0,190.72155172413792,-5.524066068965518
18,22,946036.9,2409984.0,847798.9,19.235344827586204,25.400574137931038
20,-27,1162552.0,2402330.0,460702.5,158.25517241379313,21.699855862068965
-71,-46,120235.7,1618706.0,186938.6,411.9301724137932,7.581609137931035
25,-22,419068.1,2138179.0,876890.5,324.8146551724137,22.98836206896552
-161,64,749564.6,2999133.0,608123.6,331.7646551724138,-3.975071862068966
-69,3,756363.6,682558.0,705392.4,3068.834482758621,27.20553137931034
158,55,2122050.0,1137791.0,174823.9,440.6077620689655,-5.807255827586206
-107,55,831565.6,1314003.0,1256204.0,450.93879310344823,0.05244254137931038
32,-22,646116.2,2634991.0,247140.9,515.2051724137931,24.129237931034485
42,12,518555.8,2019794.0,30274.3,157.47155206896556,27.696479655172418
94,37,261035.1,1339996.0,1585207.0,65.43189620689655,6.226005689655174
18,5,679993.1,1353046.0,923991.6,1364.9224137931035,21.16573275862069
19,-2,102063.0,786143.7,812336.3,1933.3767241379305,24.932040344827588
25,2,509364.4,1549278.0,1575570.0,1652.5844827586209,24.952370689655172
18,-29,1449973.0,2551615.0,186525.8,87.35603448275862,20.772199310344828
114,53,534763.8,955133.4,1484280.0,347.1560344827586,-5.968821724137933
94,44,194060.8,1890105.0,1945897.0,111.53103448275864,8.335416758620692
-160,60,315621.1,2755130.0,229280.3,429.9870689655173,-4.095043
-155,57,107804.0,2348149.0,19815.7,1383.0206896551724,3.2727012068965515
141,64,2205535.0,1252981.0,1172164.0,226.09137931034485,-15.276292413793106
142,64,2221823.0,1257718.0,1176826.0,233.1431034482759,-15.213218620689657
121,61,1411225.0,1305335.0,1378997.0,311.5344827586207,-7.456106413793104
-59,1,507413.2,412290.7,491303.2,1715.3120689655175,26.030963103448276
-145,61,552083.6,2135946.0,87622.6,528.9456931034483,-3.574784586206896
-64,-14,606566.8,1052494.0,886734.7,1451.0431034482756,27.089726896551728
-71,-48,116115.5,1799919.0,221225.9,231.08361724137933,7.641954068965516
-165,65,929717.7,3228292.0,779810.7,322.3775862068966,-5.34777296551724
108,21,1098239.0,314640.5,2604.97,2162.78275862069,22.91738586206896
22,1,515497.5,1236661.0,1262270.0,1753.1551724137933,24.540373448275865
-61,-24,794373.6,465293.0,954483.8,839.421551724138,23.509339999999998
-62,-1,823190.8,328742.6,826769.7,2278.680172413793,26.533477241379305
-136,63,391339.8,2047021.0,441840.9,340.92068965517245,-5.06903727586207
96,49,190920.8,2136243.0,1963295.0,196.07068965517246,-5.935344931034482
135,-33,702020.6,5833403.0,104809.6,273.86810689655175,16.869467241379308
143,62,2035516.0,1046180.0,965514.2,227.03965517241377,-16.952585517241378
19,-1,145019.3,857319.4,882526.5,1902.8051724137936,24.515733103448277
158,52,2007964.0,1133369.0,12276.2,948.5844724137932,-1.108764427586207
96,50,218791.6,2163910.0,2085512.0,218.55086206896553,-9.374640758620687
161,57,2375605.0,1355313.0,53227.8,517.146551724138,-1.77557464137931
112,62,1404066.0,1636633.0,1854446.0,348.70948275862065,-7.254741310344829
113,58,1084582.0,1281392.0,1702008.0,492.1663793103447,-7.146264482758623
23,3,725975.0,1462995.0,1405957.0,1547.2439655172416,24.753519655172415
-165,64,859550.4,3192640.0,701166.3,399.6379206896551,-3.149712586206897
113,-24,544302.1,3988518.0,10812.68,244.45172448275864,23.69137965517242
23,5,850326.7,1626034.0,1431012.0,1513.1706896551723,24.803592413793105
66,41,45349.8,1494406.0,1735241.0,201.2086206896551,14.378231724137933
27,-2,154244.2,1530755.0,1261026.0,1939.004310344828,24.03994310344827
101,49,133541.2,1794882.0,1664886.0,255.25689655172414,-2.138864965517241
-73,-43,159887.1,1463704.0,35218.53,1609.7525862068965,9.924928379310344
104,47,432748.3,1645427.0,1367068.0,273.24310344827586,1.6025862551724137
32,-20,405792.6,2506094.0,178514.7,719.9043137931035,20.289152758620688
177,63,3424332.0,2365399.0,998696.3,440.94827586206895,-6.061781586206897
94,35,234234.0,1205340.0,1377235.0,114.84482758620688,4.5798851379310355
31,65,242969.8,1857576.0,392082.7,555.1836172413792,0.921695379310345
91,45,931.7,2145594.0,2183346.0,124.33620724137933,3.090517196551724
21,0,375050.4,1086055.0,1111815.0,1922.3793103448277,24.525646896551724
23,1,608929.9,1317028.0,1343111.0,1784.6793103448276,24.839726551724144
-86,13,167388.6,1708815.0,184831.2,1818.0551724137931,24.571623103448275
94,33,279378.2,1096679.0,1171166.0,496.043103448276,-2.7905891379310344
23,-18,366177.9,1643665.0,1090572.0,592.0637931034482,23.247485172413796
130,53,916885.7,413001.5,636447.1,574.4198275862069,-5.781393620689655
-68,-37,591998.0,741087.5,441376.4,573.0681068965517,15.359770000000003
90,32,131404.4,1412906.0,996876.9,406.91293448275877,-1.8344110241379314
25,3,561883.1,1617286.0,1613503.0,1672.2,24.434339999999995
146,-24,1128841.0,6019520.0,340121.3,528.7215551724139,22.173635517241383
11,-17,1562579.0,1156504.0,8088.4,57.99310344827587,20.544826896551726
-117,57,581001.7,1249948.0,811325.1,440.4939620689655,-0.5023706896551725
106,12,282242.3,91931.9,171444.0,1743.9672413793103,26.78656655172414
-133,61,181535.4,1779928.0,275970.3,323.778448275862,-6.530387827586208
175,62,3295294.0,2240517.0,855301.6,424.9784482758621,-5.165301689655174
142,62,2014639.0,1036849.0,955980.1,221.17327586206898,-17.549496206896553
0,13,517889.7,2513974.0,843264.1,571.7810344827586,28.84274482758621
-121,57,395770.6,1242521.0,584722.4,463.4181034482759,0.08038792068965518
32,-24,826271.1,2774805.0,214656.9,424.92155172413794,24.495402413793112
132,-4,2185152.0,4018424.0,4006.48,2214.7051724137923,27.717241379310334
141,63,2100187.0,1141815.0,1060976.0,194.9025862068965,-16.592385172413795
142,63,2117824.0,1147175.0,1066286.0,185.90431034482756,-16.332902758620687
143,63,2137125.0,1155365.0,1074589.0,210.17327586206898,-16.11321896551724
144,63,2158023.0,1166324.0,1041189.0,220.07413793103444,-19.88477034482759
-56,2,247711.2,451704.3,376283.5,1844.5913793103446,25.71242827586207
-62,-14,740902.0,1088747.0,1040282.0,2231.6181034482756,25.416809310344835
108,47,621560.7,1371369.0,1149889.0,241.74310344827586,-2.8867815758620683
40,2,393603.8,2948919.0,368598.2,357.3387931034483,27.27751379310345
-73,-10,711930.9,619063.2,573784.1,1968.3241379310348,25.408189310344827
38,3,185688.1,2807378.0,616625.8,591.430172413793,23.92909482758621
26,3,469862.4,1698659.0,1578266.0,1864.6215517241378,24.53247103448276
-125,51,216806.2,580314.7,67490.19,439.71724137931034,-0.2834770551724138
14,-21,1315808.0,1610425.0,117084.7,209.2413793103448,13.27614965517241
124,64,1772105.0,1530487.0,1464886.0,315.35689999999994,-9.570474517241378
-85,11,15546.5,2050454.0,93868.84,2490.377586206896,25.84842
169,-44,757558.1,8968820.0,18664.22,3072.8724137931035,8.234482827586206
96,47,157273.9,2052315.0,1879136.0,200.12327586206897,-2.7267241965517246
-72,0,1226739.0,418804.0,743373.1,2856.015517241379,24.576796206896553
4,15,503944.7,2525618.0,985726.1,352.0422413793104,29.325718965517243
141,53,1084131.0,17511.1,961.5,470.17586896551717,-2.2132184275862072
35,64,262159.5,1942170.0,471385.7,456.51207586206897,1.5244253896551725
-4,30,545707.4,704651.5,463807.1,55.20948237931035,22.09310344827586
-58,53,441364.1,1170643.0,219809.8,1032.669827586207,-1.3145115379310344
117,60,1280384.0,1299464.0,1530391.0,348.41206896551734,-6.207471310344828
97,48,269121.8,2093864.0,1854511.0,203.4818965517241,-3.7465518275862078
-59,1,485705.3,465811.2,448215.8,1715.3120689655175,26.030963103448276
-62,-5,1217468.0,70072.32,1038488.0,2296.6568965517245,26.656034137931034
13,-18,1361028.0,1234059.0,208811.2,259.53276206896555,21.38965482758621
121,56,871401.2,799561.5,1206099.0,396.6646551724138,-7.3087644482758645
143,-16,880010.8,5326727.0,120632.4,1010.4137965517243,25.731034827586203
144,-16,977460.2,5424689.0,81168.69,1046.7103413793102,25.42622172413794
-71,-10,645543.8,577075.4,749407.5,2021.2560344827587,25.159770344827592
120,56,854731.9,833843.5,1266682.0,382.0508620689656,-9.186709551724137
89,49,209516.0,2524766.0,2410190.0,143.0801724137931,-6.646551586206898
-102,58,1128167.0,1760797.0,1672056.0,478.2724068965518,-4.105531586206896
98,47,253323.0,1975086.0,1744975.0,161.8508620689655,-7.07643672413793
-53,-6,1140530.0,368925.8,372951.4,1759.2068965517244,25.68125
-8,8,193148.5,2663526.0,376628.7,1261.7577586206896,25.665948965517238
15,23,643919.9,2394259.0,825852.4,11.613793068965517,24.50337620689655
88,27,208294.4,1449462.0,500333.5,2096.4129310344833,6.770617793103449
142,-15,846291.5,5180722.0,102658.0,1224.2336206896553,26.088721724137933
123,64,1759648.0,1563543.0,1499054.0,302.398275862069,-9.565445103448276
-97,64,1727504.0,2432811.0,2073311.0,265.8862068965517,-11.948850931034485
2,28,661122.7,1308048.0,853045.1,21.037931000000004,23.554239310344823
-60,-1,731390.8,277180.2,711987.2,2179.8353448275857,26.727514827586212
96,36,169217.3,1139964.0,1541006.0,121.60775793103447,4.328735655172414
-115,56,640237.0,1166671.0,877149.5,428.50344827586207,0.9030172034482761
79,34,688920.6,2483546.0,1471514.0,98.34224068965513,-4.8141522172413795
-56,-9,1364301.0,654898.9,820801.8,2264.9844827586207,25.894971034482758
120,-33,322936.6,5113900.0,153196.3,381.40344827586205,16.301939655172415
92,47,33688.4,2235393.0,2154912.0,130.25258620689658,1.7519396655172415
111,61,1282857.0,1589656.0,1872268.0,351.8594862068966,-6.578663793103448
96,48,201324.4,2141065.0,1919247.0,209.25775862068963,-3.3764368620689647
31,63,16702.1,1696630.0,295788.1,616.414655172414,1.434482724137931
96,39,144598.6,1389723.0,1761330.0,80.78620724137933,-3.1123563103448273
113,63,1524446.0,1693692.0,1847803.0,292.8594827586207,-9.447413931034482
71,42,122288.4,1806362.0,1864664.0,320.60948275862074,1.8741378689655173
-125,56,137197.9,1134973.0,323206.2,508.9793137931035,-1.410201168965517
-70,-45,94875.77,1481491.0,215123.7,178.8112068965517,8.36989948275862
-162,62,562949.3,2944038.0,427294.6,352.7034448275862,-2.6548132172413794
123,59,1225422.0,1060034.0,1180060.0,442.8629310344828,-7.541882172413792
16,23,755534.8,2357971.0,781886.5,15.144827586206896,25.18771586206897
2,12,246204.0,2257369.0,621513.9,639.8862068965517,28.896407931034478
84,62,913124.0,2876170.0,2156003.0,539.5017241379311,-4.080100655172413
-77,-2,1686542.0,456784.3,374258.8,3294.759482758621,25.862571724137933
103,47,390263.2,1714062.0,1426692.0,274.2922413793104,1.025431051724138
-56,-8,1322320.0,557063.9,722243.4,2244.0387931034484,26.673419310344833
35,-14,202.8,2409398.0,478475.0,1115.2103482758619,20.19116310344828
-81,49,348058.4,632651.6,668680.5,796.1405172413793,0.4341235931034484
20,-21,725618.6,1784257.0,654774.0,328.88620689655176,22.363721034482758
78,34,743826.8,2540471.0,1457418.0,141.5137934482759,-1.8367098965517241
9,30,374463.6,1833784.0,371045.8,36.32155137931034,22.547557586206896
135,43,227988.5,491416.9,13896.1,765.8758655172413,3.9201149310344827
-11,9,459235.4,2957439.0,226091.4,1737.956034482759,25.428520689655173
-17,11,1057586.0,2987962.0,11132.6,1932.1344827586204,26.33074724137931
-91,48,39035.4,605483.6,1371956.0,620.5758586206896,1.5499281137931034
-70,-18,148429.3,1493566.0,101252.1,279.09482758620686,5.474209758620689
-111,62,1169791.0,1871923.0,1321788.0,277.31206896551726,-6.018750034482759
-62,50,273507.8,777603.6,45497.44,1020.6206965517242,0.638362072413793
86,49,111342.0,2802287.0,2717937.0,473.7672413793103,-5.274569000000001
147,44,1139659.0,935915.0,6917.8,1096.2655172413795,5.78189651724138
-70,62,1104172.0,1786168.0,871506.7,415.9379379310345,-8.740229793103447
144,62,2058036.0,1058307.0,960136.6,245.13620689655176,-17.160273793103453
102,22,1078353.0,236084.7,489864.8,1683.9258620689652,20.625790344827582
-164,62,621221.0,3040543.0,443335.1,386.2689689655173,-1.8494253344827583
-163,62,590209.9,2992098.0,431896.7,355.3077586206897,-2.5553879068965513
151,-4,2504901.0,5862794.0,7043.55,4028.4310689655163,24.221552068965526
-64,2,472301.3,608891.1,693752.6,2193.4112068965514,23.971695862068966
30,65,222765.1,1820313.0,382166.6,571.9905137931033,0.5923132413793104
97,47,197889.8,2012379.0,1811677.0,178.5939655172414,-6.636278724137931
14,-20,1297203.0,1500699.0,155526.2,244.97672413793106,16.539798620689655
-14,20,1603751.0,1970597.0,283885.6,75.69051724137931,29.219037586206895
133,63,1872110.0,1201163.0,1126273.0,240.61293103448276,-12.19353448275862
142,-13,996427.5,5088638.0,66644.31,1583.0258620689658,26.3450427586207
15,16,288940.2,2466856.0,1476654.0,213.23620724137928,28.960560689655168
157,54,2023037.0,1066950.0,113197.7,548.2853413793104,-6.7139366551724144
99,50,45077.1,1910564.0,1839322.0,276.4465482758621,-6.8012211724137925
101,50,69537.8,1775621.0,1729215.0,287.3163793103448,-4.390014344827586
17,48,122105.0,17221.9,364950.7,582.9672413793102,9.338362517241379
17,3,493018.1,1139943.0,786230.2,1545.025,24.69726931034483
13,64,26244.9,1260351.0,94976.1,909.6163758620689,0.7964799137931033
-93,55,729974.5,1439005.0,1608639.0,472.20431034482755,-3.9450431034482762
22,-10,599112.3,1023700.0,907810.4,1310.3749999999998,23.61178172413793
112,61,1314691.0,1552901.0,1820963.0,360.594827586207,-6.3313218275862075
93,48,32046.0,2267581.0,2117813.0,152.22931034482764,0.8400143413793103
142,-16,784921.2,5229542.0,101540.7,1194.9793068965519,26.338433793103455
-108,42,372673.1,931520.5,1218289.0,301.0637931034483,4.547413724137931
120,65,1844696.0,1743926.0,1679991.0,286.9439655172414,-10.76206855172414
-60,-5,1101127.0,145522.3,827690.3,2003.6586206896543,27.20811724137931
-173,65,3946012.0,2882450.0,1421671.0,465.25862413793106,-5.944683931034483
111,53,636903.8,1145314.0,1573090.0,342.6784413793103,-6.141738448275863
99,49,112332.6,1931048.0,1781180.0,238.85862068965514,-3.7647270344827586
32,65,269867.6,1895570.0,386890.9,521.8301724137931,0.8571838620689657
-61,50,271390.1,837654.0,40888.35,1040.2310344827586,0.987068948275862
26,2,424166.2,1634003.0,1532624.0,1940.3836206896551,24.39410931034483
92,48,15771.5,2313956.0,2185201.0,138.03879379310345,1.2788793103448275
160,54,2206752.0,1254340.0,25251.9,733.8517310344828,-0.47859194827586216
142,-14,917453.8,5133702.0,91423.66,1330.049137931034,26.427298965517238
18,0,135501.8,870076.3,890104.3,1632.3215517241379,24.532902413793103
98,49,154460.1,1999022.0,1841209.0,224.95431034482763,-6.627011551724137
124,62,1559036.0,1372489.0,1312643.0,299.82586551724137,-9.014726827586207
26,17,23609.3,2693451.0,1134746.0,352.6474137931034,27.083692413793095
71,24,801326.4,2308323.0,176437.6,425.8612068965517,27.486422413793104
56,19,915467.5,1443000.0,94220.45,58.70172413793103,26.543103103448278
148,64,2350341.0,1330287.0,1019641.0,258.2508620689655,-12.82047379310345
43,65,674054.9,2141398.0,320187.1,494.34655172413795,-0.1067528172413794
95,48,136241.2,2181004.0,1984765.0,209.63448275862072,-2.694755734482759
31,64,152994.7,1792827.0,401569.2,567.4060413793105,1.240373568965517
23,15,111175.9,2561127.0,1504840.0,263.9913793103448,26.397629310344822
26,29,905942.6,1589597.0,214996.0,45.5646551724138,21.284626551724134
72,29,782803.3,2344667.0,715539.9,186.01982758620696,26.061925862068957
160,57,2321279.0,1297650.0,101594.3,492.20344827586206,-6.1859914137931025
108,49,568365.4,1343566.0,1380682.0,374.3620724137931,-3.679382172413793
97,28,633067.2,702102.4,902118.7,1816.4060344827585,1.3052442068965517
23,-10,496864.2,1118597.0,1008435.0,1338.2543103448277,23.275502758620686
146,-28,717344.6,6253331.0,615778.4,398.03706896551716,21.330962413793106
15,66,59912.8,1495164.0,69072.9,809.5284448275863,-1.4285919896551726
112,55,790002.0,1153736.0,1739484.0,378.10431034482764,-7.368175310344827
88,27,272474.5,1482049.0,520956.5,2096.4129310344833,6.770617793103449
-55,-24,527268.7,61669.69,592109.0,1568.45,23.371121379310342
121,53,516369.7,507699.2,1199938.0,422.47413793103436,-5.022413793103448
-71,-5,1231145.0,33085.64,1032464.0,2893.654310344828,26.37780206896552
108,48,600705.9,1339902.0,1230611.0,293.4887896551724,-4.261566137931035
140,-19,472332.4,5204817.0,91709.94,601.775,26.648419655172418
97,36,154638.1,1080997.0,1578902.0,190.4956896551724,4.368606275862069
-139,59,204340.0,1746599.0,28735.29,2771.7000000000003,2.90869251724138
23,-2,511475.6,1144243.0,1171614.0,1892.0060344827589,25.620617586206897
124,61,1453635.0,1265666.0,1244553.0,311.38362413793106,-8.758189551724138
27,-10,84219.9,1510376.0,1222893.0,1091.1974137931036,21.45725586206896
-71,-20,298684.5,1420446.0,10778.2,43.38965517241379,15.337355862068968
123,62,1543961.0,1384963.0,1353038.0,295.3724137931035,-9.249066172413793
135,61,1773538.0,956408.7,881015.5,292.8439655172413,-10.977658068965518
29,28,613068.8,1745749.0,260243.5,11.884482758620686,21.62801758620689
24,1,545325.5,1400444.0,1426889.0,1740.715517241379,25.196767586206896
-114,61,974859.0,1719766.0,1128286.0,312.7862068965517,-3.40689651724138
20,9,655518.3,1851200.0,1283279.0,970.885348275862,27.718463103448276
14,1,429177.6,772763.6,447033.2,1543.6887931034482,24.227370689655178
-165,61,578123.0,3049381.0,361296.0,430.9224137931033,-0.9702586000000001
32,3,186631.0,2235626.0,1084243.0,1215.1206931034483,25.181034482758616
134,-29,488595.0,5441223.0,403724.6,155.11724137931034,21.343751034482757
20,1,346161.7,1087750.0,1106070.0,1646.3344827586209,24.567385862068967
34,4,157222.9,2469013.0,1004353.0,543.5801689655173,28.356897241379308
112,53,596986.8,1081462.0,1540483.0,351.00172413793103,-5.5571839999999995
