latitude,longitude,nkill
43.178205,-2.31164,0
7.301756,81.67473,0
7.689011,81.72947,1
,,1
-11.967368,-76.978462,1
30.381945,75.546798,1
8.738157,80.477147,0
17.412622,121.444182,0
32.726602,74.857026,1
,,1
38.888447,40.501144,0
6.242026,-75.564766,0
-8.748752,-76.223882,1
9.78472,125.489693,0
-4.389166,15.33762,1
-31.952854,115.857339,0
-31.952854,115.857339,0
18.456792,-69.951164,0
18.456792,-69.951164,0
18.523336,-70.030399,0
13.97667,-89.7472,0
13.69288,-89.199161,0
13.498416,-89.52027,0
30.910924,67.483383,1
-1.435569,30.018852,0
54.607712,-5.95621,1
13.595253,-88.448924,0
13.5,-88.35,0
22.716341,88.477966,0
-8.081077,-79.000737,1
-10.754073,-77.760992,1
16.451727,120.5752,1
34.08374,74.789902,0
-36.609282,-72.102064,0
13.981479,-89.555717,0
13.676944,-89.279722,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
-12.003379,-76.918423,1
-0.211188,-78.522629,0
14.128582,-89.004787,0
-13.601974,-74.001084,1
10.69649,122.564451,0
34.08374,74.789902,0
-11.967368,-76.978462,0
13.592778,-89.8275,0
54.607712,-5.95621,0
36.99154,35.331051,1
13.75,-88.88333,0
13.687018,-88.810913,0
14.050173,-88.837704,0
13.916667,-88.133333,0
42.63651,8.937046,0
42.567651,8.757222,0
43.492949,-1.474841,0
31.771599,35.2034,0
33.273567,35.463655,1
37.077842,36.072848,1
13.69288,-89.199161,1
13.718889,-89.724167,0
13.7682,-88.129139,0
30.898024,75.860077,1
30.898024,75.860077,0
12.82166,-84.203876,0
30.197843,71.467629,0
31.50547,74.34288,1
42.224159,43.9632,1
41.158611,-95.934167,0
-0.211188,-78.522629,0
31.771599,35.2034,0
31.276847,72.32133,1
-34.040083,18.677805,1
-30.201374,30.794471,1
13.586201,-88.750773,0
35.281341,139.6722,0
-25.970253,32.595875,1
,,1
,,0
8.980118,79.912462,1
,,1
17.0961,-88.838375,0
42.357222,20.073056,0
4.667128,-74.106056,0
-8.948536,-72.786897,0
26.149794,91.763931,1
55.011562,-7.312045,1
1.10091,-75.40091,1
13.49446,-88.530343,1
13.685155,-88.787642,0
33.710983,35.914692,0
-26.353159,28.132727,1
6.898522,-76.17332,1
-33.366238,-70.505302,0
-33.366238,-70.505302,0
6.17215,-75.609571,1
-33.366238,-70.505302,0
7.376579,-72.64831,1
1.93514,-77.30609,0
,,1
-25.891968,32.605135,1
8.002366,124.291779,1
,,1
,,1
-33.366238,-70.505302,0
-33.366238,-70.505302,0
14.622869,-90.529068,0
14.622869,-90.529068,0
-11.967368,-76.978462,1
-11.967368,-76.978462,0
14.596051,120.978666,0
3.429344,-76.516037,1
54.607712,-5.95621,1
31.346964,34.30143,1
31.704338,35.194355,1
-12.050894,-77.126074,1
33.114722,35.333889,0
30.197843,71.467629,0
-15.84065,-70.027891,0
-13.531688,-71.966924,0
-14.665339,-70.702547,1
-26.103533,28.097631,1
34.08374,74.789902,0
-33.366238,-70.505302,0
-33.366238,-70.505302,0
-30.598659,-71.200301,0
-0.211188,-78.522629,0
-0.211188,-78.522629,0
-0.211188,-78.522629,0
23.791275,90.418205,0
18.871067,97.308766,1
15.222743,120.572886,1
-26.353159,28.132727,1
-26.353159,28.132727,1
-26.353159,28.132727,1
-26.252697,27.870275,1
-11.967368,-76.978462,1
18.03496,-66.849844,0
-11.025016,-77.605638,0
41.106178,28.689863,1
38.908056,46.027778,0
1.47888,-75.43724,0
39.920043,44.043507,0
43.361106,-1.399376,0
43.492949,-1.474841,0
-22.742966,-45.596377,0
7.48008,-73.92076,1
54.607712,-5.95621,1
-33.366238,-70.505302,0
35.689125,139.747742,0
33.11829,35.139866,1
13.413213,121.175236,1
-33.366238,-70.505302,0
54.717003,-7.379735,1
-11.967368,-76.978462,1
3.183333,-76.683333,1
,,1
-11.161067,-75.99309,1
-15.84065,-70.027891,1
28.690073,77.213982,0
34.08374,74.789902,1
41.760538,-88.320233,0
7.48008,-73.92076,1
14.622869,-90.529068,0
14.622869,-90.529068,0
14.622869,-90.529068,0
14.630728,-90.607637,0
15.88988,-89.317242,0
14.912439000000001,-91.359873,0
14.622869,-90.529068,0
14.622869,-90.529068,0
14.538718,-90.528145,0
14.622869,-90.529068,0
19.371887,-99.086624,0
3.38463,-74.04335,1
32.386111,35.287778,0
48.783604,2.454183,0
48.801399,2.130109,0
54.192934,-6.576051,0
54.183052,-6.341388,0
31.248484,34.787853,0
-43.532054,172.636225,0
-11.967368,-76.978462,0
38.41235,-0.443241,1
41.337315,1.99578,0
8.757816,80.487907,1
55.011562,-7.312045,1
31.50547,74.34288,1
-6.875968,-79.922097,1
13.37984,-86.48075,0
,,1
-11.967368,-76.978462,0
,,1
38.29049,42.117408,0
40.620663,22.952,0
40.620663,22.952,0
54.907431,-6.667528,1
-13.416551,-74.20437,1
-9.975727,-67.824843,1
7.882318,-76.630626,1
-33.366238,-70.505302,0
-11.967368,-76.978462,0
10.482834,-66.962128,0
10.156611,-67.99721,0
-33.366238,-70.505302,0
,,1
33.778175,76.576171,1
-16.05,-68.483333,1
-16.500194,-68.150162,0
26.846709,80.946159,1
22.938589,92.184329,1
26.073704,83.185946,1
54.607712,-5.95621,1
32.222271,35.253506,1
31.346964,34.30143,1
-14.31884,-74.378173,1
-11.967368,-76.978462,1
41.890961,12.490069,0
0.869892,-73.841906,0
-13.012617,-73.980897,1
,,1
8.140833,81.105556,1
-16.500194,-68.150162,1
-16.500194,-68.150162,0
-16.05,-68.483333,1
-16.05,-68.483333,0
-16.05,-68.483333,0
-16.500194,-68.150162,1
-17.494501,-67.443809,0
-17.783219,-63.182042,0
43.696036,7.265592,0
-13.152712,-74.218628,1
25.317645,82.973914,1
31.346964,34.30143,1
-9.15986,-76.799288,1
8.240043,124.244766,1
,,1
33.721287,74.831062,1
,,1
4.72288,-76.11931,0
32.726602,74.857026,1
32.726602,74.857026,0
32.726602,74.857026,1
35.166765,33.367617,0
43.2951,-0.370797,0
43.2951,-0.370797,0
43.2951,-0.370797,0
43.2951,-0.370797,0
-11.967368,-76.978462,0
34.006004,71.53743,0
-7.519401,-77.969314,1
13.710132,-87.759112,1
33.268513,35.730653,1
-11.520494,-75.899782,0
-14.337222,-69.791944,1
-8.718889,-76.129167,0
29.945691,78.164248,1
54.345417,-7.636355,0
16.887781,96.149559,0
30.900965,75.857276,1
54.351036,-6.26702,0
24.891115,67.143311,0
15.153002,120.591942,1
,,1
31.8186,75.2028,1
16.887781,96.149559,0
13.1182,-86.22526,0
26.200605,92.937574,0
-13.945695,-72.175696,0
-13.152712,-74.218628,0
-13.152712,-74.218628,0
-13.152712,-74.218628,0
-13.152712,-74.218628,0
6.242026,-75.564766,1
-11.967368,-76.978462,1
-11.967368,-76.978462,1
9.30535,-75.3978,0
,,1
-4.389166,15.33762,0
-4.389166,15.33762,0
-11.967368,-76.978462,0
-11.967368,-76.978462,1
,,1
10.482834,-66.962128,1
13.933732,-89.025836,0
,,1
12.870545,-86.54232,1
34.08374,74.789902,0
-34.61768,-58.444435,0
41.930607,8.742907,0
41.930607,8.742907,0
14.622869,-90.529068,0
14.622869,-90.529068,0
14.622869,-90.529068,0
14.622869,-90.529068,0
-7.289166,112.734398,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-8.838837,13.235582,1
32.284339,34.911232,1
8.994269,-79.518792,0
14.169631,-89.102686,0
13.35,-88.35,1
-11.254239,-74.63696,1
-16.466667,-69.916667,1
,,1
,,1
17.795745,121.322798,1
,,1
31.50547,74.34288,1
3.429344,-76.516037,1
31.633078,74.878288,1
37.080181,41.220196,1
13.616667,-88.566667,0
12.103822,-86.267014,0
8.002366,124.291779,1
37.476886,40.487042,1
37.415668,41.371505,0
37.764543,38.276758,1
-34.654619,-59.428372,0
23.164543,92.937574,1
23.132692,93.061005,1
-0.301403,36.082549,0
-1.28518,36.821107,0
54.607712,-5.95621,1
-8.459251,-76.461991,1
,,1
10.95684,123.308547,1
-25.840061,25.593217,1
37.312903,40.733951,1
41.709981,44.792998,0
10.482834,-66.962128,0
-26.353159,28.132727,0
35.918091,74.289803,0
-17.382789,-66.166439,1
7.39002,-73.50099,1
34.856902,71.429936,1
18.527716,-72.33284,1
54.607712,-5.95621,1
-11.967368,-76.978462,0
-11.967368,-76.978462,0
43.258434,-2.921819,0
2.62241,-76.56961,1
-13.049167,-74.138611,1
-25.701466,28.332462,1
,,1
-33.366238,-70.505302,0
-33.366238,-70.505302,1
,,0
13.981479,-89.555717,0
14.169631,-89.102686,0
14.0,-88.1,0
,,1
,,1
10.413711,-75.533549,0
10.413711,-75.533549,0
-12.068306,-75.210163,0
41.106178,28.689863,0
31.771599,35.2034,0
31.771599,35.2034,1
14.0,-88.1,0
13.487179,-88.765032,1
13.949826,-88.146348,0
-33.995515,18.584543,0
,,1
34.006004,71.53743,1
-30.031097,30.867744,1
25.091075,121.559834,1
13.420304,-88.571307,1
-11.967368,-76.978462,0
-11.967368,-76.978462,0
17.092014,121.965256,0
-34.040083,18.677805,1
10.482834,-66.962128,0
15.50167,-88.02774,1
14.0833,-87.2167,1
54.607712,-5.95621,0
-11.967368,-76.978462,1
-33.366238,-70.505302,0
13.884444,-89.445833,0
13.69288,-89.199161,0
13.851327,-88.156206,1
31.342239,34.325201,0
,,0
,,0
-35.847291,-71.598991,0
-33.366238,-70.505302,0
-33.366238,-70.505302,0
-33.366238,-70.505302,0
4.667128,-74.106056,0
4.667128,-74.106056,0
4.667128,-74.106056,0
54.083273,12.100328,0
52.144796,14.669583,0
-12.787148,-74.973207,1
13.90668,-88.157021,0
13.883333,-88.966667,0
13.483333,-88.466667,0
37.714618,41.418412,1
38.984174,43.580893,1
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
12.103822,-86.267014,0
24.891115,67.143311,0
24.891115,67.143311,0
24.891115,67.143311,0
24.891115,67.143311,0
40.139991,43.118361,1
13.933732,-89.025836,0
31.551013,75.173508,1
12.879978,-85.412025,1
13.853697,-85.593154,0
13.196432,-85.826866,1
13.212326,-86.110558,1
-13.519439,-71.940545,1
37.253172,43.612234,1
-38.734133,-72.584651,0
-33.366238,-70.505302,0
30.733315,76.779418,0
31.448943,74.925262,1
54.607712,-5.95621,0
-13.152712,-74.218628,0
6.186944,-72.4725,1
3.429344,-76.516037,1
37.99749,23.762728,1
24.891115,67.143311,0
3.284689,-63.851484,0
13.69288,-89.199161,0
,,1
54.607712,-5.95621,0
34.006004,71.53743,0
-26.353159,28.132727,0
-38.734133,-72.584651,0
51.050991,13.733633,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
30.898024,75.860077,1
,,1
-26.141151,28.427501,0
14.169631,-89.102686,0
13.24111,-87.96,0
13.91,-89.06972,0
,,1
30.954424,74.612085,1
6.172553,1.231572,0
13.558889,-88.43,0
-27.970901,26.802014,0
-26.955257,26.634611,0
-26.249031,27.944123,0
-9.64979,-35.708976,1
,,1
-26.184113,28.033232,1
-26.353159,28.132727,0
13.666667,-88.783333,1
13.697393,-88.007249,0
13.557072,-88.349433,1
13.79833,-89.17889,1
14.050173,-88.837704,1
13.533333,-88.383333,1
12.55,-86.81667,1
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
-34.040083,18.677805,0
-26.184113,28.033232,1
-30.031097,30.867744,0
,,1
54.671804,-5.957181,1
54.607712,-5.95621,0
54.607712,-5.95621,1
54.183052,-6.341388,0
54.607712,-5.95621,1
-11.967368,-76.978462,1
-29.965819,30.882976,1
48.208174,16.373819,0
23.791275,90.418205,0
9.600875,41.850142,1
30.200819,66.994354,0
-26.363175,28.15222,1
-26.252697,27.870275,0
-26.184113,28.033232,0
-33.995515,18.584543,0
41.106178,28.689863,1
41.106178,28.689863,1
40.766944,29.916944,0
25.523033,69.012589,0
-33.366238,-70.505302,0
-33.366238,-70.505302,0
-33.366238,-70.505302,0
13.69288,-89.199161,0
-18.1416,178.4419,0
54.607712,-5.95621,0
41.981796,2.8237,0
54.083273,12.100328,0
54.097205,13.387987,0
32.08297,34.811886,1
,,0
14.032794,-88.199061,0
54.097205,13.387987,0
51.125435,12.211547,0
32.222271,35.253506,0
30.200819,66.994354,1
-13.1325,-74.332778,1
-26.184113,28.033232,1
,,1
41.106178,28.689863,1
25.523033,69.012589,0
-18.103505,178.438979,0
43.492949,-1.474841,0
43.291618,-1.977903,0
8.09242,-76.72738,1
8.7602,-76.52787,1
10.413711,-75.533549,1
52.023062,8.533072,1
13.766667,-88.266667,1
53.430252,10.374086,0
52.207287,9.555685,0
-15.126091,39.269194,1
-26.252697,27.870275,0
55.751377,37.579914,1
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,1
,,1
41.106178,28.689863,1
12.126693,15.0284,1
,,0
13.69288,-89.199161,0
51.339673,12.371364,0
,,0
,,0
,,0
54.607712,-5.95621,1
32.543746,35.223987,1
2.19673,-75.62909,0
13.678617,-89.268102,0
13.676944,-89.279722,0
13.69288,-89.199161,0
11.974328,8.50026,1
34.08374,74.789902,0
-34.61768,-58.444435,0
13.69288,-89.199161,0
27.181122,31.179426,1
54.607712,-5.95621,1
13.7682,-88.129139,1
13.597728,-89.418532,0
13.95,-88.633333,1
,,0
13.99,-88.758,0
13.99,-88.758,0
13.99,-88.758,0
13.99,-88.758,0
13.99,-88.758,0
13.99,-88.758,0
50.940664,6.959912,0
28.978381,79.399724,1
20.1175,85.612222,0
20.1175,85.612222,1
33.463846,35.576524,0
14.67428,121.057495,0
41.106178,28.689863,0
41.106178,28.689863,0
-4.389166,15.33762,0
32.08297,34.811886,0
-13.152712,-74.218628,1
10.330874,37.72857,0
13.483333,-88.466667,0
,,1
37.75045,42.179887,1
,,0
37.871045,42.149452,1
13.938518,-88.901366,0
13.938518,-88.901366,0
13.938518,-88.901366,0
13.938518,-88.901366,0
13.938518,-88.901366,0
13.938518,-88.901366,0
13.938518,-88.901366,0
13.938518,-88.901366,0
13.938518,-88.901366,0
13.938518,-88.901366,0
13.938518,-88.901366,0
13.938518,-88.901366,0
13.938518,-88.901366,0
13.491242,-88.173134,0
13.491242,-88.173134,0
13.491242,-88.173134,0
52.50153,13.401851,0
53.50516,13.990185,0
38.686035,-4.112146,0
41.106178,28.689863,0
41.106178,28.689863,0
39.930771,32.76754,0
41.106178,28.689863,0
-11.967368,-76.978462,1
-11.967368,-76.978462,0
-11.967368,-76.978462,0
40.465595,-3.696263,0
40.188627,29.06085,0
-30.726728,30.35756,1
-26.184113,28.033232,1
41.106178,28.689863,0
-11.967368,-76.978462,0
41.106178,28.689863,1
41.106178,28.689863,0
41.106178,28.689863,0
41.106178,28.689863,0
13.702621,-88.727772,0
13.83553,-88.985462,0
53.054465,14.285218,0
18.527716,-72.33284,0
18.527716,-72.33284,0
18.527716,-72.33284,0
18.527716,-72.33284,0
6.88105,-73.41157,0
,,1
33.550434,35.370964,1
54.607712,-5.95621,0
-16.043745,-71.402286,1
-13.896667,-73.513889,1
-11.967368,-76.978462,1
16.3167,121.2965,1
,,1
-26.252697,27.870275,1
13.876944,-89.173556,0
54.600305,-7.298402,0
18.195807,120.592272,1
31.326015,75.576183,0
30.898024,75.860077,0
30.898024,75.860077,0
30.898024,75.860077,0
30.898024,75.860077,0
30.898024,75.860077,0
30.898024,75.860077,0
30.898024,75.860077,0
30.898024,75.860077,0
30.898024,75.860077,0
30.898024,75.860077,0
30.898024,75.860077,0
30.898024,75.860077,0
30.898024,75.860077,0
30.898024,75.860077,0
30.672393,74.755048,0
30.672393,74.755048,0
30.672393,74.755048,0
30.245796,75.842072,0
30.245796,75.842072,0
30.245796,75.842072,0
30.245796,75.842072,0
30.245796,75.842072,0
30.245796,75.842072,0
30.245796,75.842072,0
30.245796,75.842072,0
30.245796,75.842072,0
30.245796,75.842072,0
30.245796,75.842072,0
30.245796,75.842072,0
33.377007,35.483707,1
-26.252697,27.870275,1
-7.794691,-76.196402,1
7.447973,125.810009,1
9.077235,126.197832,1
-26.184113,28.033232,1
31.771599,35.2034,1
57.696994,11.9865,0
54.607712,-5.95621,1
-9.802222,-77.431111,1
7.7392,-74.71665,0
13.949826,-88.146348,1
13.24111,-87.96,0
37.922218,40.184376,0
10.482834,-66.962128,0
18.527716,-72.33284,0
54.607712,-5.95621,0
33.273567,35.463655,0
49.753742,6.646251,0
-13.152712,-74.218628,1
,,1
6.05703,-75.18513,1
6.11278,-75.98467,0
6.799932,-76.800004,1
3.989773,-73.766963,0
,,0
13.818378,-89.057347,0
14.338896,-89.178268,0
14.316514,-89.171394,0
14.195953,-89.150357,0
14.179294,-89.04989,0
,,0
13.64121,-88.785423,0
,,0
13.933732,-89.025836,0
-26.252697,27.870275,1
37.922218,40.184376,1
31.147131,75.341218,0
-22.908278,-43.197026,0
2.68523,-75.32598,0
7.946283,-72.898807,0
13.533333,-88.383333,0
43.388051,-1.663055,0
-7.162225,-78.512094,0
-12.068306,-75.210163,0
-12.068306,-75.210163,0
-12.068306,-75.210163,0
41.656285,-0.876533,0
16.304352,-61.072838,1
-12.068636,-75.210298,1
43.291618,-1.977903,1
16.657678,95.259165,1
-26.303458,27.910049,1
38.943543,41.748498,1
37.345275,40.619481,1
4.5981,-74.07603,0
7.491752,-74.868183,0
13.316667,-88.583333,0
-13.152712,-74.218628,0
3.7246,-75.4841,1
5.82932,-72.16271,1
,,1
7.594178,-74.811951,0
6.313712,-73.950146,0
13.815573,-88.953397,0
14.15695,-89.011475,0
-12.312238,49.294904,1
-12.058285,-77.105378,1
-12.6522,-74.621208,1
,,1
37.463163,42.709707,1
6.242026,-75.564766,0
6.242026,-75.564766,0
6.242026,-75.564766,0
6.242026,-75.564766,0
13.491242,-88.173134,0
13.491242,-88.173134,0
31.907141,35.198219,0
7.083241,125.600998,0
7.083241,125.600998,0
7.083241,125.600998,0
7.083241,125.600998,0
7.083241,125.600998,0
7.083241,125.600998,0
7.083241,125.600998,0
7.083241,125.600998,0
7.083241,125.600998,0
7.083241,125.600998,0
7.083241,125.600998,0
36.99154,35.331051,0
54.594562,-6.931393,1
13.48833,-89.32222,0
32.222271,35.253506,0
7.083241,125.600998,0
7.716666,81.700188,0
8.5922,81.196796,1
2.113188,-74.769206,1
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
,,0
31.373358,75.819836,1
54.607712,-5.95621,1
-10.9675,-75.879444,1
-11.892042,-75.34778,1
4.092517,-75.154538,1
6.547306,-71.002231,1
7.198606,-75.341218,1
51.305191,10.068682,0
31.771599,35.2034,0
32.08297,34.811886,0
-4.389166,15.33762,0
-13.152712,-74.218628,1
-0.211188,-78.522629,0
-8.111825,-79.02866,0
23.791275,90.418205,0
3.52721,-74.02371,1
-25.444486,31.99311,1
31.276847,72.32133,0
41.106178,28.689863,1
37.871045,42.149452,1
-33.366238,-70.505302,0
-33.366238,-70.505302,0
-33.366238,-70.505302,0
-33.366238,-70.505302,0
-34.040083,18.677805,0
-25.090169,30.421227,0
32.761303,34.974643,0
31.995965,35.27111,0
-26.363175,28.15222,1
-29.844747,30.099131,1
-29.072652,30.606901,0
-33.995515,18.584543,1
39.930771,32.76754,1
39.930771,32.76754,0
18.65,-74.116667,0
31.907141,35.198219,1
21.366756,95.466655,0
-33.98263,18.569386,0
-33.834806,20.054453,0
,,1
,,1
31.771599,35.2034,0
35.443082,139.362489,0
33.463846,35.576524,1
41.106178,28.689863,0
41.106178,28.689863,0
41.106178,28.689863,0
41.106178,28.689863,0
41.106178,28.689863,0
32.222271,35.253506,1
3.27199,-73.087749,1
9.14513,-75.50938,1
1.47888,-75.43724,0
7.198606,-75.341218,0
33.888523,35.503513,0
33.474535,35.359255,1
8.738157,80.477147,0
8.5922,81.196796,1
7.301756,81.67473,1
32.127543,74.70505,0
26.421478,67.860947,0
39.470239,-0.376805,0
,,1
7.060051,-73.853115,1
3.54434,-73.70781,1
3.54434,-73.70781,1
33.550434,35.370964,0
28.023415,69.550038,1
,,1
41.837115,9.372646,0
39.744919,39.744919,0
,,1
,,1
31.672482,75.281447,1
34.006004,71.53743,1
41.106178,28.689863,1
13.69288,-89.199161,1
13.876944,-89.173556,1
26.8,82.2,0
53.553813,9.991586,0
26.329008,91.005433,1
35.689125,139.747742,0
16.273971,-0.041066,1
31.50547,74.34288,1
37.566535,126.977969,0
-10.392209,-76.872105,1
-11.122722,-77.610568,0
-26.252697,27.870275,1
13.933732,-89.025836,0
13.85077,-88.90406,0
13.64121,-88.785423,1
13.921389,-89.845,0
32.694483,35.055872,0
-11.967368,-76.978462,1
-12.12242,-76.013308,1
-26.252697,27.870275,0
26.149794,91.763931,1
26.200605,92.937574,1
54.607712,-5.95621,1
24.891115,67.143311,0
24.891115,67.143311,0
24.891115,67.143311,0
24.891115,67.143311,0
24.891115,67.143311,0
24.891115,67.143311,0
24.891115,67.143311,0
26.200605,92.937574,1
34.680318,-1.907786,1
34.680318,-1.907786,1
34.680318,-1.907786,1
,,0
13.933732,-89.025836,0
,,0
37.99749,23.762728,1
33.778175,76.576171,1
33.778175,76.576171,1
27.663054,68.377296,1
-13.11297,-74.418855,1
7.301756,81.67473,1
37.926076,41.70203,0
14.146332,-87.215511,0
50.732674,7.096299,0
19.075984,72.877656,1
-13.152712,-74.218628,0
-13.152712,-74.218628,0
-13.152712,-74.218628,0
7.329542,80.022751,0
-13.11297,-74.418855,1
13.824224,-88.485189,0
12.103822,-86.267014,0
-10.261828,-76.665648,1
,,1
-9.529924,-77.5288,0
-27.982989,26.719899,1
7.301756,81.67473,1
38.252338,40.781574,1
13.495364,-88.979678,0
14.147318,-89.519693,0
14.147318,-89.519693,0
14.147318,-89.519693,0
13.502357,-88.923425,0
13.502357,-88.923425,0
13.502357,-88.923425,0
13.502357,-88.923425,0
13.808917,-89.228637,0
13.808917,-89.228637,0
35.329197,25.138667,0
32.156489,74.187658,1
-12.068306,-75.210163,0
-12.068306,-75.210163,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
31.326015,75.576183,1
41.890961,12.490069,0
-29.658879,30.855026,1
-26.355773,28.208044,1
,,1
13.784841,-87.835564,1
-11.36264,-75.323771,1
-12.460066,-75.918016,0
37.067631,37.37315,1
34.08374,74.789902,0
-6.034766,-76.973892,0
,,1
-38.734133,-72.584651,0
32.460617,35.301247,0
31.552267,35.017622,0
31.346964,34.30143,0
13.79833,-89.17889,0
13.483333,-88.466667,0
-11.967368,-76.978462,0
31.278791,34.256435,0
-33.366238,-70.505302,0
13.69288,-89.199161,0
33.142985,35.362487,0
32.410221,35.281722,0
-11.450666,-75.254,1
-11.36264,-75.323771,1
38.400403,42.109195,1
13.926371,-89.502589,1
13.802046,-87.896732,1
13.64121,-88.785423,1
31.502407,34.459743,0
32.410221,35.281722,0
54.609489,25.72242,0
19.2,-96.133333,1
54.808212,-6.518968,1
,,1
54.097793,13.442432,0
54.097205,13.387987,0
12.103822,-86.267014,0
8.302296,-62.714989,0
8.302296,-62.714989,0
54.607712,-5.95621,1
19.108931,-72.697548,0
13.304902,-86.186265,1
13.198217,-86.085621,1
-6.488123,-76.3599,0
19.240331,73.13054,1
33.888523,35.503513,1
12.103822,-86.267014,0
59.913869,10.752245,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
-11.967368,-76.978462,0
,,0
53.814165,-3.053514,0
-13.152712,-74.218628,0
-13.152712,-74.218628,1
12.103822,-86.267014,0
38.499753,41.011191,1
-17.783219,-63.182042,0
-17.783219,-63.182042,0
51.532605,9.928442,0
12.103822,-86.267014,0
12.103822,-86.267014,0
13.445104,-88.246118,0
29.533593,75.017703,1
16.416667,-3.666667,1
12.103822,-86.267014,0
12.43257,-86.881204,0
12.103822,-86.267014,0
41.930607,8.742907,0
28.711969,77.654457,1
17.1667,97.2333,1
13.63325,-86.476299,0
12.103822,-86.267014,0
13.63325,-86.476299,0
24.00658,89.244133,0
14.107072,-89.072863,0
18.580556,82.12,1
16.887781,96.149559,1
20.823738,92.370789,1
12.919106,-85.916609,0
-5.035366,-79.928039,1
0.350848,32.580224,1
-19.651672,-63.675917,0
-19.651672,-63.675917,0
55.676075,12.568316,0
38.499753,41.011191,1
24.749201,90.402618,0
24.00658,89.244133,0
31.192114,34.449473,1
-19.796868,34.901928,1
12.90056,-86.38966,1
13.327856,-86.546215,1
49.87242,8.650855,0
31.633078,74.878288,0
6.290743,-10.760524,0
41.106178,28.689863,0
41.106178,28.689863,0
41.106178,28.689863,0
41.106178,28.689863,0
41.106178,28.689863,0
41.106178,28.689863,0
5.616667,-54.4,1
-4.389166,15.33762,0
33.541351,35.586215,0
52.583333,4.85,0
52.069858,4.291111,0
18.527716,-72.33284,0
23.830985,91.286371,1
54.607712,-5.95621,1
54.607712,-5.95621,1
54.607712,-5.95621,0
40.465595,-3.696263,1
52.283333,104.3,0
7.07786,-74.70355,1
18.527716,-72.33284,0
25.317645,82.973914,1
7.301756,81.67473,0
,,1
54.607712,-5.95621,1
54.446968,-6.39292,1
9.600875,41.850142,1
51.339673,12.371364,0
51.339673,12.371364,0
15.666816,0.508533,1
35.159545,126.852601,0
4.667128,-74.106056,0
4.667128,-74.106056,0
14.622869,-90.529068,0
15.478569,78.483093,1
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
54.607712,-5.95621,0
